ltable_id,rtable_id,label
1656,19280,0
2220,9734,0
944,8252,0
1403,8024,0
25,8668,0
753,17191,0
967,13427,0
1367,3651,0
1995,17828,0
1996,21936,0
475,12745,0
2361,13427,0
2206,1979,0
337,14449,0
572,734,0
2389,19283,0
716,4295,0
1284,9322,0
2389,14680,0
1504,9319,0
626,20121,0
1153,7242,0
2525,3683,0
632,3169,0
2525,1416,0
688,4786,0
1537,20343,0
29,6031,1
2361,19283,0
238,14451,0
944,12225,0
782,5390,0
294,19911,1
2048,8788,0
1502,13388,0
1532,11014,0
629,3149,0
2438,5571,0
2394,7260,0
41,6816,1
287,19434,0
2220,21693,0
1167,21301,0
41,4800,0
1850,17193,0
342,9324,0
759,8379,0
243,11799,0
1705,2757,0
1484,15558,1
2332,14680,0
720,19371,0
1511,10546,0
1770,3119,0
2019,17755,0
853,20542,0
497,18162,0
465,6785,0
417,6740,0
2211,114,0
2188,14565,0
944,8245,0
688,14755,0
1972,3590,1
374,428,0
2546,4723,0
34,6200,0
740,17808,0
1134,6754,0
333,3710,0
2295,18154,0
2323,16958,0
632,13149,1
1060,806,0
2043,11723,0
1851,7385,0
2349,5936,0
1888,799,0
2446,8335,0
660,12386,0
414,9528,0
218,1090,0
1695,18493,0
2021,17788,0
1091,16849,0
310,2805,0
2225,19491,0
745,11811,0
1477,8420,0
1418,826,0
634,4829,0
2222,10744,0
1365,4029,0
1862,9497,0
1413,2789,0
1511,4520,0
1405,14894,1
1209,1609,0
1151,18330,1
2549,16808,0
1605,286,0
419,15216,0
1246,2985,0
2472,8791,0
2089,20314,0
1547,4788,0
2083,14539,1
822,18444,0
2094,5431,0
2000,14202,1
92,10745,0
2037,21543,1
967,18165,0
1534,11043,0
2392,13911,0
889,2793,0
2115,8789,0
1242,12971,0
852,21811,0
2517,10728,0
1702,16518,0
1983,10891,0
1454,21446,0
2479,114,0
1217,5250,0
1423,5571,0
640,6573,0
265,20891,0
636,18929,0
1591,3205,1
187,879,0
1317,5355,0
280,17184,0
213,20018,0
814,16316,0
418,11272,0
1711,13502,0
2186,3614,0
417,16598,0
337,20654,0
2223,19012,0
912,18583,0
148,21842,0
2507,1093,0
1553,7169,0
1805,3588,0
2394,7261,0
1933,7139,0
184,18372,0
25,6972,0
56,18761,0
2469,19597,0
2322,3140,0
1296,14687,0
2152,19230,0
822,21811,0
2340,19673,0
700,14680,0
2270,12717,0
2100,13576,0
429,15215,0
1816,20675,0
2332,18507,0
399,3185,0
896,14736,0
414,1529,0
32,8236,0
1888,14668,0
960,4029,0
1194,4947,0
73,2280,0
900,10925,0
1148,16756,1
626,2819,0
1153,9237,1
2222,14701,0
53,6740,0
1153,7241,0
465,7305,0
1211,242,0
1209,7697,0
2097,6991,0
2430,18153,0
1178,17837,0
2009,19229,0
2483,7842,0
1850,17192,0
1348,678,0
2020,19283,0
294,20779,0
1178,806,0
1796,10571,0
722,548,0
280,17186,0
944,2279,0
129,18649,0
1530,3280,0
2422,21841,0
2361,20121,0
1661,8349,0
864,19047,0
184,10913,0
2001,2074,0
215,2666,0
792,12866,0
2144,14701,0
1283,12522,0
2220,14680,0
1850,4883,0
217,5274,1
1784,14395,0
1344,12877,0
737,4752,0
1740,17377,0
336,5702,0
2412,15884,0
2438,2861,1
8,10248,0
1688,16951,0
1425,2754,0
700,20715,0
661,9989,0
1237,21547,0
327,12795,0
1509,8944,0
73,14518,0
757,8402,0
278,20067,0
2024,18710,1
2432,9063,0
1952,5708,0
2126,14402,0
1070,5560,0
856,20067,0
1178,820,0
2371,14328,0
1772,7233,0
1779,6690,0
1964,12901,0
2211,14615,0
944,5936,0
2126,20068,0
382,2583,0
559,20713,1
102,20247,0
2430,12781,0
58,3549,0
1939,16555,0
315,8170,0
2475,14392,0
1338,13499,0
2541,3296,0
1686,19624,0
1988,9474,1
2033,644,0
557,12534,0
1833,15528,0
391,7162,0
150,19227,0
1465,2872,0
1673,6029,0
2538,9392,0
660,467,0
182,7399,1
625,19283,0
93,8350,1
907,13994,1
419,5216,0
1132,17561,0
2116,13910,0
387,13149,0
1861,18454,0
1489,22000,0
1833,7553,0
547,15262,0
1713,21093,1
1483,8545,0
2472,21811,0
2315,2142,0
1893,4602,0
1656,13152,0
636,6382,0
2371,1004,0
429,30,0
1323,5250,0
429,11237,0
399,10643,0
1257,21794,0
244,6742,0
1348,21432,0
1608,3271,0
2301,15128,0
1511,4526,0
327,6745,0
1893,3167,0
458,6579,0
547,13288,0
1740,21544,0
1414,16723,0
1092,3778,0
2302,2269,0
1905,8191,0
967,16598,0
125,5418,0
594,5733,0
1466,15575,1
1966,21801,0
697,7737,0
1154,21348,0
1600,16621,0
172,19352,0
1537,6382,0
1466,7616,0
2002,4953,0
584,965,1
547,7307,0
65,7156,1
2542,13176,0
64,18874,0
1129,4580,0
1979,14825,0
931,6450,0
599,12995,0
1424,7088,0
2405,7115,0
2389,820,0
1552,16007,0
67,115,0
65,15086,0
700,14701,0
2404,20960,0
2294,10419,0
248,11662,0
1525,710,0
57,12060,0
2395,2583,0
2265,18698,1
2405,13009,0
1688,7329,0
342,15293,0
2020,6740,0
741,5512,0
1979,14829,0
218,5034,0
3,21424,0
1688,17232,0
2299,9096,0
283,1886,0
201,3555,0
625,16608,0
822,2819,0
883,10982,0
912,16460,0
523,14107,0
305,14227,0
2201,11698,0
1304,10473,0
1608,11490,0
1717,17261,1
528,5203,0
1245,13878,0
1887,15667,0
1145,10792,0
889,10728,0
64,18372,0
705,14798,0
375,7052,0
1858,6173,0
1297,13309,0
1498,19352,0
1178,18443,0
870,14930,1
438,4296,0
700,8786,0
1605,2819,0
1910,9558,0
2326,19268,1
518,2138,1
1258,10744,0
887,8784,0
2332,17837,0
2123,1795,0
2165,20785,0
1511,4519,1
159,20821,0
547,15264,0
967,16333,0
215,677,0
1423,12414,0
2263,14903,0
2149,2867,0
2296,8888,0
1931,7295,0
2265,4094,0
2149,12848,0
57,13302,1
228,10391,0
415,16729,0
2112,14691,0
1927,3276,0
1141,5215,0
1883,19123,1
2390,6745,0
166,18153,0
2107,4292,0
1827,12585,0
621,1159,0
869,8099,0
382,2579,0
1861,9392,0
1206,20035,0
2020,18465,0
705,12895,1
468,20645,1
1689,19646,0
1506,16666,1
688,20564,0
1296,806,0
822,18443,0
1822,8546,0
2314,5916,0
280,19780,0
2063,7082,0
1125,354,0
1418,9392,0
1211,15173,0
967,21693,0
65,21045,0
327,15969,0
1129,12643,0
2188,19249,0
1630,14810,0
1718,12846,0
2342,8614,0
166,806,0
1760,18297,0
1699,16374,0
1825,5955,0
988,3710,0
1218,13035,0
1997,6406,0
993,12785,0
1075,12632,0
883,5118,0
2375,13912,0
1774,18402,1
195,16460,0
320,18617,0
1064,21924,0
1733,17687,0
15,17810,1
1260,2681,0
2535,9869,0
702,4739,0
992,5118,0
1270,9305,0
1485,1375,1
1067,10740,0
1884,17578,1
1737,12280,0
771,21083,0
339,5575,0
1893,13849,0
2430,18443,0
78,12347,1
2020,18507,0
428,6200,0
1995,16720,0
95,6983,0
178,12896,0
2225,1420,0
702,2689,0
1737,372,0
1153,15202,0
509,19410,0
1108,2723,0
993,808,0
1708,17400,0
1656,2789,0
852,18443,0
65,1166,0
22,16363,0
324,549,0
1651,20140,0
182,15919,0
79,18556,0
822,8786,0
678,2999,0
1686,18412,0
1600,7032,0
513,2642,0
1296,805,0
636,8730,0
669,8506,0
708,15015,0
2255,14015,1
2465,7366,0
1440,2654,0
967,286,0
1257,19011,0
1827,13908,0
91,17687,1
1257,18152,0
125,3466,0
999,4923,1
1784,2494,0
117,15292,0
1132,2818,0
683,19975,0
2430,17837,0
466,16316,0
2361,21811,0
417,20125,0
1853,15701,0
1924,261,0
208,12738,0
117,9322,0
627,10750,0
342,13308,0
2450,18731,0
1265,10451,0
626,4728,0
2216,8570,0
971,1464,0
1502,13545,0
278,17186,0
203,17234,0
1711,17547,0
747,13170,0
2074,17803,1
588,14898,0
1673,15262,0
65,5119,0
1372,5299,0
1081,3143,0
1977,13329,0
1529,21793,0
1437,11708,0
2262,6033,0
2191,10822,0
753,7558,0
1511,21680,0
485,18622,0
465,15263,0
1779,760,0
787,11014,0
1689,17875,0
2361,14687,0
34,5118,0
147,21192,1
618,6382,0
2488,1684,0
725,16279,0
2305,12918,0
1631,15097,0
2164,13943,0
1257,17203,0
166,18444,0
1257,304,0
2127,8489,0
672,12915,0
2538,12225,0
2394,1284,0
823,12790,0
1453,16633,0
1370,5172,1
219,2725,0
25,6528,0
2471,17846,0
900,14887,0
889,799,0
1176,16382,0
626,6743,0
2224,14686,1
2265,13417,0
2147,655,0
2275,18827,0
1257,12781,0
397,4860,0
1641,15009,1
2389,20125,0
195,18514,0
621,7126,0
998,7266,0
1246,10334,0
38,20198,0
1511,4521,0
1218,18849,0
1531,17126,0
1010,1096,0
1135,21933,0
1257,8791,0
664,11618,0
2126,7704,0
1508,13127,0
1348,12646,0
1246,20140,0
2297,12789,0
1862,15434,1
1334,646,0
708,13094,0
324,21543,0
1438,7441,0
2296,14791,0
1872,6324,0
1959,10752,0
1649,14883,0
1699,19646,0
1942,1587,0
1649,20149,0
500,587,0
2147,12293,0
1169,7323,0
2418,7679,1
146,12097,0
92,10746,0
660,19485,0
691,17947,0
1429,2074,0
2133,5374,0
737,2840,0
53,16333,0
645,6760,1
742,19565,0
278,21955,0
2284,17235,0
2389,21811,0
1661,6382,0
1058,10238,0
887,19567,0
993,19010,0
1978,13928,0
1312,3711,0
25,1035,0
630,12817,1
1761,12646,0
2351,20785,0
2305,10515,1
15,6272,0
2018,20767,0
1140,12355,0
1832,432,1
1875,19224,0
1861,8548,0
988,17858,0
1959,21811,0
1882,10854,1
2020,801,0
2091,14075,0
1169,1337,0
2328,16935,0
2216,17188,0
2405,12,0
598,1657,0
2371,10925,0
547,1692,0
814,17186,0
1245,20732,0
547,9293,0
2306,16792,0
2407,2346,0
2548,7175,0
1536,6075,0
1924,21227,0
658,12878,0
1893,15077,0
744,15530,0
2552,8306,0
1931,5191,0
1429,4044,0
1600,18787,0
2054,3602,0
305,9322,0
944,11968,0
2361,2819,0
2152,8414,0
2424,6675,0
2472,17561,0
1699,18399,0
458,1337,0
1345,14257,1
973,6767,0
823,8788,0
130,9890,1
2472,801,0
2491,21068,0
2033,6562,0
481,20817,0
1939,1713,0
561,12781,0
853,2825,0
1547,9935,0
1605,16333,0
1260,4588,0
1121,11696,0
1169,9324,0
856,802,0
896,3556,0
2360,7249,1
32,20715,0
701,10754,0
2537,12497,0
660,2651,0
2260,5229,0
1866,3606,0
1781,11064,0
2305,6882,0
627,8788,0
1534,7056,0
539,11542,1
1761,8642,0
1036,8,0
195,13143,0
219,4638,0
547,1317,0
258,10646,1
2337,13186,0
1437,19402,0
99,4522,0
339,9611,0
1621,16628,0
1037,12168,1
626,806,0
1242,6308,0
967,17892,0
694,20006,1
938,9286,0
2328,3253,0
1654,5415,0
737,6759,1
348,1188,0
2332,16608,0
120,923,0
2225,3424,0
2054,11613,0
2452,2138,0
334,725,0
2145,2754,0
1260,8653,0
702,6998,0
737,21446,0
299,734,0
1656,12766,0
2471,16598,0
774,18730,0
356,9139,0
1423,9727,1
1145,6799,0
1248,16298,1
1689,17616,0
700,18507,0
2449,3466,0
507,21766,0
1758,13845,1
345,13329,0
1418,2840,0
1405,10555,0
1719,15203,0
195,539,0
1699,18203,0
1163,4836,0
291,2001,0
2080,16295,1
1779,12714,0
765,5410,0
1955,18043,0
1739,5607,0
2220,8236,0
2371,12983,0
295,12600,0
705,16537,0
700,21693,0
95,13009,0
2072,7712,0
661,7970,0
1761,3244,0
846,6360,0
305,15294,0
1605,21811,0
2018,21729,0
1809,5349,0
166,8791,0
1594,3901,0
2069,5119,0
2409,11714,1
1699,16900,0
2019,16543,1
1016,1624,0
2283,19125,0
2199,20082,0
337,19585,0
2192,3144,1
1761,12645,0
636,14627,0
2297,10745,0
944,2262,0
897,9515,0
1988,2476,1
2255,2632,0
1424,2225,0
1779,10692,0
2389,14701,0
2349,14183,0
1342,15295,0
2251,20181,0
1688,18243,0
284,877,0
507,11953,1
2063,5068,0
582,20737,0
912,5731,0
23,11991,0
1688,17931,0
86,11617,1
1418,21423,0
1186,16092,1
1092,13747,1
1945,12116,0
568,2035,0
1939,18466,0
2149,6799,0
1959,18444,0
723,9675,1
73,772,0
1077,13095,0
1484,21490,0
1225,12464,0
1342,1337,0
1016,17238,0
1296,21693,0
219,14613,0
2435,20419,1
2146,8538,0
1570,19039,0
176,1284,0
1405,21292,0
1888,2789,0
1225,2074,0
2517,10729,0
2114,4733,0
1296,13427,0
1242,1113,0
911,19024,0
1129,21929,0
1689,20801,0
672,8908,0
1626,20150,0
185,5930,0
852,20429,0
1825,13685,0
2283,13673,0
2461,21056,0
2229,14755,1
2477,19527,0
2006,13921,1
320,10473,0
737,19570,0
1284,1338,0
81,10884,0
512,6200,0
2001,4188,0
889,10731,0
1178,19283,0
31,16173,0
175,20939,0
1809,16317,0
284,14570,0
1169,3320,0
1532,10869,0
1927,6512,0
585,13589,0
509,4601,0
2284,14346,0
2018,9602,0
564,17057,0
1413,8763,0
684,17143,0
53,16608,0
2220,14707,0
176,2948,0
915,12267,0
320,16184,0
2322,6308,0
1684,17948,1
572,8704,0
1699,17616,0
693,6629,0
1069,15619,0
939,3615,1
615,12450,0
1237,18769,0
1630,10852,0
2000,14203,0
1689,292,0
1129,8644,0
856,2813,0
2020,18165,0
2112,2821,0
201,9337,0
166,20125,0
1334,12614,0
149,14851,0
191,5169,0
1752,10391,0
1509,20731,0
1839,16910,0
589,20807,0
1816,18154,0
315,1727,0
95,13012,0
541,1002,0
887,12783,1
561,9734,0
2504,20715,0
1178,14707,0
1771,15884,0
2322,1113,0
1413,14667,0
2471,6743,0
889,4209,0
65,15087,0
581,18198,0
1257,14707,0
2071,14726,0
1978,15144,0
2349,10199,0
399,8683,0
417,21811,0
1241,20226,0
2476,18730,0
753,15310,0
1737,15013,0
1372,151,0
2409,9745,0
1927,21369,0
1907,14421,0
1920,13431,0
852,21566,0
388,7116,0
1112,879,0
1694,11026,1
1996,19010,0
896,9577,0
960,8795,0
887,20067,0
1952,1769,1
1560,11858,0
204,2306,0
2535,19290,0
461,17769,0
621,11120,0
926,4426,1
1145,10785,0
769,467,0
1631,1185,0
1932,9016,1
1528,16323,0
2020,2818,0
1695,5498,0
792,6397,0
65,11130,0
2196,19484,1
2390,2821,0
1258,21936,0
822,17846,0
1382,2589,0
1060,18152,0
1839,9064,0
2332,805,0
1348,10602,0
617,4475,0
415,17243,1
2332,801,0
92,11014,0
292,14489,0
852,17892,0
2082,2689,0
248,1689,0
662,20260,0
79,18557,0
1153,11228,0
2260,8687,0
1229,7555,0
1699,18050,0
1957,16358,0
218,16183,0
417,18443,0
2220,820,0
688,6797,0
788,20677,0
1564,12943,0
2100,8944,0
2472,13427,0
2391,11013,0
2082,11014,0
2502,16033,0
1850,16916,0
1702,13502,0
2371,20993,0
1844,1597,0
2260,21382,0
1767,5771,0
510,15321,0
736,16922,0
53,13427,0
944,20324,0
2517,8764,0
333,7032,0
2220,16598,0
741,3535,0
1130,21242,0
1200,159,1
725,16884,0
95,1035,0
710,14820,0
215,10599,0
1081,21587,1
303,19299,1
1131,10180,0
1870,918,0
2401,20333,0
978,18187,0
1711,20219,0
342,9323,0
696,11691,0
429,7263,0
576,18444,0
2349,12226,0
1959,8236,0
1673,15265,0
56,14402,0
1286,16839,0
998,21844,0
512,21446,0
1005,8774,0
1827,2581,0
701,18601,0
1484,21182,0
857,9368,0
1547,13133,0
561,18152,1
1661,12454,0
2115,12787,0
1699,18345,0
1242,7082,0
2149,12847,0
2089,2684,0
1905,11801,0
351,10048,1
305,3320,0
2371,1005,0
2082,10869,0
2264,19564,0
2424,15664,0
421,17315,0
944,2516,0
1455,17224,0
1910,5797,0
621,15077,0
25,6982,0
654,12592,0
353,6729,0
576,6750,0
2391,21933,0
627,10869,0
465,957,0
664,18409,0
176,853,0
1342,15292,0
1718,11835,0
2002,20957,0
781,16900,0
73,5936,0
70,16125,0
1418,5799,0
1508,4533,0
688,13786,0
1927,7693,0
1934,1585,0
2305,4468,0
2295,17188,0
1605,18153,0
2305,1284,0
1793,9737,0
56,21636,0
62,15920,0
1242,6400,0
973,6766,0
421,21667,0
1649,21800,0
495,19863,0
1441,9306,0
1571,11013,0
1193,4493,1
1807,21800,0
1230,4667,1
1016,17237,0
2422,5191,0
661,7976,0
414,9527,0
417,21693,0
1983,6913,1
934,698,0
626,18200,0
1272,8153,0
542,13159,1
626,6750,0
2412,8570,0
906,7441,0
2365,6563,0
599,548,0
1729,879,0
1136,17384,0
786,14704,0
1560,20640,0
260,13745,0
967,17846,0
725,10314,0
2504,14701,0
2475,7295,0
2389,8791,0
1292,18602,1
967,801,0
2191,11190,0
1504,8885,0
960,13088,0
1637,17529,0
1863,12820,0
1246,18358,0
1980,4278,1
1656,797,0
25,6984,1
2188,2670,0
2193,9730,1
1233,12407,1
226,2943,0
709,18742,0
1073,12506,0
429,13256,0
528,13916,0
1959,20429,0
1631,6556,0
1334,10550,0
1959,8791,0
1934,9578,1
1125,18910,0
2322,13108,0
201,9573,0
823,6746,0
1430,3393,0
1340,10469,0
745,7077,0
2061,22017,0
2262,12116,0
1863,6772,0
581,18031,0
599,6458,0
2395,4490,0
1460,14498,1
1260,10755,0
878,998,0
2342,640,0
612,14644,0
1106,8828,0
80,17375,0
2052,6286,1
2101,7931,0
2341,1100,0
2220,10751,0
1178,19011,0
320,13088,0
852,2818,0
2548,4869,0
1833,20529,0
15,8008,0
1468,10148,0
871,20574,0
1334,10549,0
99,10546,0
95,8668,0
53,286,0
797,12342,0
978,7591,0
2389,801,0
305,3322,0
2389,21693,0
2077,19346,0
65,1172,0
280,9064,0
967,18444,0
1299,21991,0
399,18991,0
657,21301,0
2412,16912,0
1888,8763,0
417,18465,0
64,12725,0
2106,1253,1
417,19011,0
56,8868,0
278,16909,0
483,8707,0
1135,11014,0
1171,7248,0
310,798,0
215,676,0
1605,10751,0
1136,18031,0
625,17203,0
461,18389,1
2149,4787,0
333,15661,0
753,2985,0
1438,1841,0
1689,13499,0
1737,8747,0
734,5991,1
1927,853,0
1997,20643,0
1475,12654,1
630,12819,0
1528,17193,0
81,16844,0
558,12735,0
1605,6743,0
992,21446,0
1536,7206,0
102,15063,0
1951,979,0
2019,17754,0
1957,17570,1
2100,76,0
73,8245,0
856,16318,0
615,17519,1
1149,9531,0
1365,13888,0
2222,14686,0
90,21917,1
1138,9085,1
2405,6981,0
2341,11884,0
547,13281,0
673,19394,0
1552,9156,1
1688,20828,0
1149,9481,1
852,304,0
514,14881,1
38,15684,0
2144,10744,0
1129,2670,0
1528,16916,1
2340,15720,0
1602,19807,1
512,3723,0
219,8697,0
1178,9734,0
537,790,1
1299,15462,1
737,19569,0
397,14825,0
2077,13916,0
101,2589,0
2362,17735,0
1132,18165,0
1571,21933,0
771,11539,0
1340,18775,0
624,4040,0
97,21940,0
2254,8259,0
853,7686,0
814,20657,0
219,12694,0
1030,5936,0
348,1189,0
1781,4397,0
1933,13159,0
2412,6115,0
2394,9253,0
1972,3589,0
1091,17843,0
53,4728,0
2133,18827,0
1225,5261,0
2144,14691,0
948,1204,0
2285,6659,0
1242,3823,0
1246,9553,0
973,833,0
1348,4578,0
688,18717,0
